CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1180,Female,76,75247,60,Lawyer,6,1
1478,Female,19,111218,87,Entertainment,8,1
515,Female,54,164726,43,Homemaker,9,5
312,Female,94,101764,2,Artist,3,4
1815,Female,89,108834,86,Lawyer,0,7
631,Female,19,158522,55,Entertainment,8,2
1419,Female,85,206947,3,Engineer,1,4
420,Male,7,92218,94,Engineer,8,7
794,Male,1,176543,37,Artist,0,1
746,Female,62,134749,39,Entertainment,6,5
599,Male,55,147423,3,Doctor,4,6
1864,Female,19,122580,75,Artist,1,6
809,Female,19,198908,3,Artist,1,5
231,Female,44,111522,96,Artist,1,2
1893,Female,41,145980,78,Executive,0,7
1797,Male,67,187565,95,Entertainment,6,5
1049,Female,99,196831,6,Artist,10,1
711,Male,12,181616,40,Artist,1,2
258,Male,3,191393,89,Lawyer,7,4
1478,Female,19,124719,96,Engineer,8,6
1158,Female,18,115400,75,Executive,4,4
65,Female,87,109074,42,Artist,1,2
587,Male,32,174364,16,Executive,1,1
985,Female,0,168028,3,Artist,1,7
1963,Male,2,146970,88,Doctor,8,7
853,Female,16,207790,39,Artist,0,5
686,Female,3,203169,49,Artist,1,6
1265,Female,76,114227,39,Doctor,6,2
1314,Male,37,131225,32,Executive,5,4
1284,Female,36,182925,12,Artist,8,4
469,Female,84,190499,39,Artist,3,1
61,Male,45,121542,34,Artist,8,2
1475,Male,21,60776,85,Healthcare,4,1
1705,Male,18,73006,92,Entertainment,9,4
1722,Female,95,91316,81,Artist,9,7
1378,Male,25,203140,42,Marketing,8,6
1111,Female,0,126797,39,Entertainment,1,1
1940,Female,96,90424,25,Healthcare,4,4
172,Female,52,98963,53,Lawyer,7,4
1380,Male,31,132541,92,Entertainment,8,7
1209,Male,92,113598,57,Marketing,3,3
280,Female,70,184305,2,Doctor,7,7
1194,Female,86,163388,88,Doctor,1,6
862,Female,75,196512,21,Artist,1,2
501,Female,19,205662,23,Entertainment,5,7
551,Male,7,183534,46,Artist,2,1
1930,Male,13,149818,98,Artist,8,4
1240,Female,36,141423,46,Artist,8,4
1741,Female,59,187422,37,Healthcare,0,4
1545,Female,32,117974,34,Artist,2,7
138,Female,97,187783,13,Artist,1,4
1108,Male,44,135472,25,Engineer,6,4
122,Male,30,174639,48,Executive,3,1
263,Male,29,181416,16,Artist,1,6
309,Female,64,203866,44,Artist,6,7
608,Male,82,162661,100,Entertainment,1,5
1414,Female,29,161184,25,Homemaker,1,4
442,Female,35,114891,39,Doctor,4,5
379,Female,93,202392,50,Entertainment,9,2
551,Female,41,172380,27,Doctor,7,4
1852,Female,1,160165,16,Healthcare,5,1
58,Female,44,203848,1,Healthcare,1,6
240,Male,7,129386,40,Artist,16,7
1158,Female,73,115894,39,Artist,11,6
1692,Female,7,123462,65,Artist,1,6
416,Female,40,81928,48,Healthcare,4,6
375,Female,91,210139,39,Artist,10,1
1688,Female,94,163157,79,Healthcare,1,4
383,Female,20,95324,16,Artist,5,4
1253,Male,15,195782,9,Artist,10,2
1235,Male,80,123519,9,Lawyer,4,3
1137,Female,40,163034,23,Doctor,1,5
7,Female,89,118138,14,Artist,0,5
152,Female,28,105826,70,Healthcare,1,4
1130,Female,40,199202,39,Executive,7,2
1165,Female,41,107046,74,Artist,1,1
200,Female,43,188353,94,Marketing,8,4
1430,Female,69,187529,47,Healthcare,0,2
1693,Female,93,196884,41,Engineer,1,7
1099,Female,98,195301,78,Entertainment,1,2
1942,Male,96,178109,20,Engineer,8,2
756,Female,53,173138,87,Artist,1,3
691,Male,34,182417,16,Healthcare,7,6
1708,Female,70,97225,65,Entertainment,6,2
1589,Female,85,84667,18,Executive,7,4
1126,Female,19,122543,55,Artist,2,6
81,Female,29,101212,27,Doctor,8,4
1834,Male,24,88959,30,Lawyer,2,4
1263,Female,32,171647,92,Executive,1,1
1411,Male,30,148545,70,Engineer,4,4
186,Female,56,162620,22,Healthcare,0,4
1021,Female,18,190460,18,Entertainment,1,5
866,Male,15,91710,57,Healthcare,0,4
1977,Male,32,169880,85,Healthcare,9,6
774,Female,13,175414,69,Doctor,1,4
1248,Female,94,93261,50,Artist,4,7
1962,Female,1,183805,56,Healthcare,1,6
27,Female,26,141974,46,Artist,7,5
1433,Female,7,210176,65,Doctor,1,6
408,Female,93,130387,62,Marketing,1,5
1281,Male,82,187539,85,Healthcare,7,6
1075,Female,23,188105,57,Artist,1,7
1061,Female,85,160896,69,Artist,0,6
74,Female,75,143452,1,Healthcare,9,5
437,Female,15,126380,51,Artist,5,7
1426,Male,48,175965,88,,4,2
389,Female,65,97847,87,Healthcare,8,6
744,Female,19,113520,79,Entertainment,4,1
10,Female,5,193441,17,Marketing,5,2
1277,Male,32,197281,86,Lawyer,9,2
218,Female,0,104419,25,Entertainment,8,4
1390,Female,82,197626,14,Healthcare,1,4
1023,Female,50,196556,65,Artist,4,3
1392,Female,76,85818,13,Executive,0,4
1348,Male,41,106203,81,Marketing,0,5
538,Female,32,175226,7,Artist,0,4
1512,Female,20,50819,1,Artist,8,4
506,Female,19,205945,14,Artist,8,7
419,Female,53,186445,43,Healthcare,1,6
1551,Female,51,186353,93,Artist,0,4
1198,Female,0,154647,31,Lawyer,1,6
1892,Female,11,203322,44,Entertainment,0,7
1777,Female,21,104320,18,Healthcare,16,4
704,Female,45,136585,100,Lawyer,1,2
1676,Male,43,99588,50,Engineer,8,7
1787,Female,83,49226,33,Executive,1,4
1345,Female,47,170864,12,Doctor,1,2
894,Male,54,159504,55,Homemaker,8,6
1478,Female,92,178779,24,Lawyer,1,6
1993,Male,56,194420,9,Healthcare,4,3
1381,Female,35,205154,39,Artist,8,5
421,Female,48,93708,60,Healthcare,10,1
366,Female,6,90467,58,Executive,9,4
1518,Female,61,109738,39,Artist,1,3
1438,Female,27,171321,39,Artist,1,5
1189,Female,68,121864,8,Entertainment,0,6
1933,Female,19,108690,34,Artist,8,1
