CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
948,Male,59,126840,39,Entertainment,0,2
863,Female,35,157620,59,Healthcare,10,2
1379,Male,71,110877,36,Artist,10,3
863,Female,95,91818,20,Artist,7,2
834,Male,13,152381,17,Artist,7,6
1500,Male,42,86170,73,Healthcare,0,2
1576,Female,5,178319,71,Artist,1,3
495,Female,19,116302,53,Doctor,0,2
292,Male,65,171604,30,Executive,0,2
1044,Male,67,145399,15,Healthcare,4,6
253,Male,56,119152,7,Healthcare,8,4
88,Female,20,120552,47,Artist,8,3
770,Male,3,44438,46,Engineer,8,3
765,Male,89,156456,27,Homemaker,0,5
1946,Female,74,141650,40,Artist,0,2
463,Male,25,184977,47,Healthcare,0,7
1648,Male,8,78099,13,Engineer,4,4
1072,Male,87,87438,47,Lawyer,5,5
524,Male,1,124979,100,Artist,0,4
1604,Female,19,94971,5,Marketing,1,3
1601,Female,16,161591,39,Artist,0,6
1155,Male,30,171511,21,Healthcare,0,2
355,Female,97,173757,36,Lawyer,1,1
1001,Male,14,141186,81,Artist,1,7
1351,Male,7,61316,33,Executive,8,2
1922,Male,75,159410,9,Entertainment,8,4
598,Male,19,147153,92,Engineer,0,6
1692,Female,17,118574,17,Healthcare,0,5
1527,Male,0,181930,19,Artist,5,3
1760,Male,74,57327,42,Executive,5,4
1998,Male,18,16281,3,Engineer,0,6
1926,Male,84,75031,36,Artist,5,2
716,Male,33,104705,39,Doctor,5,4
1224,Male,19,160773,93,Artist,1,2
1161,Female,19,131827,56,Artist,0,2
1285,Female,19,113551,94,Engineer,1,3
1772,Male,76,99557,42,Entertainment,9,4
828,Female,99,134824,45,Artist,6,2
839,Male,57,79282,62,Entertainment,5,4
1564,Male,31,129316,39,Doctor,0,3
840,Female,96,144264,85,Artist,8,4
1026,Female,49,107803,14,Engineer,1,2
190,Female,11,146605,59,Healthcare,3,6
803,Female,45,135333,99,Artist,5,1
391,Female,19,43627,35,Artist,8,5
1463,Male,33,163553,21,Homemaker,3,5
1344,Male,36,118172,70,Doctor,2,5
836,Male,53,146516,13,Healthcare,10,4
1119,Male,9,162687,15,Artist,1,4
93,Female,9,64638,32,Artist,8,6
1381,Female,1,85359,40,Lawyer,9,5
694,Male,7,128449,61,Entertainment,6,5
1167,Male,19,128318,71,Engineer,5,7
55,Male,25,174414,17,Healthcare,10,1
721,Male,9,79382,8,,1,3
497,Male,91,170322,13,Artist,1,3
387,Female,23,80907,67,Marketing,0,2
1727,Female,10,163691,26,Artist,1,2
1802,Male,85,113414,76,Entertainment,6,5
1248,Male,79,183730,85,Artist,10,5
1013,Male,8,189461,49,Healthcare,7,5
300,Male,11,74676,28,Artist,9,5
1529,Female,19,141482,48,Healthcare,0,2
657,Female,63,95769,39,Artist,0,1
918,Male,30,130326,39,Executive,0,5
1747,Male,19,155727,53,Healthcare,1,2
504,Female,19,155664,42,Artist,0,2
700,Male,65,87380,39,Engineer,7,2
285,Female,0,84097,96,Artist,1,1
1149,Female,19,142273,24,Engineer,0,2
1892,Male,19,141814,97,Artist,7,3
696,Male,58,184578,64,Doctor,8,3
1018,Female,51,152505,6,Doctor,0,4
1241,Female,1,103741,49,Artist,8,6
1009,Female,19,161919,76,Doctor,8,4
1742,Male,1,143706,62,Artist,1,2
1071,Male,97,149749,10,Engineer,5,7
1016,Female,73,157032,17,Doctor,1,2
564,Male,11,135281,94,Executive,0,5
1541,Male,94,143734,63,Entertainment,0,6
1612,Female,33,173849,47,Engineer,1,2
793,Male,95,157434,39,Homemaker,0,6
1104,Male,78,135600,60,Healthcare,12,7
135,Female,21,113687,83,Entertainment,4,7
1197,Male,69,59208,72,Healthcare,4,2
1052,Female,89,155941,55,Healthcare,8,7
521,Female,19,188724,71,Engineer,0,4
1763,Female,19,169908,47,Doctor,0,3
1137,Male,97,156372,76,Healthcare,2,2
862,Male,33,144233,39,Entertainment,9,3
1088,Female,20,133542,85,Engineer,1,2
1981,Male,26,128804,88,Engineer,8,1
897,Female,46,190345,59,Artist,1,5
113,Female,31,101713,8,Artist,0,3
36,Female,73,153108,26,Artist,0,3
396,Female,37,71323,39,Homemaker,0,6
464,Female,96,84448,86,Executive,0,3
883,Female,87,144471,90,Artist,0,1
1829,Male,45,106163,17,Marketing,7,4
221,Female,21,145177,45,Artist,10,5
1636,Female,59,114016,93,Healthcare,9,6
1531,Male,70,152642,31,Marketing,2,2
374,Male,15,106460,40,Healthcare,8,4
1810,Male,19,117389,98,Engineer,3,2
844,Female,35,130742,43,Healthcare,5,6
1989,Male,43,153188,3,Engineer,8,1
555,Male,50,181680,59,Healthcare,1,2
1184,Male,32,159365,78,Engineer,9,3
126,Male,56,108683,42,Doctor,12,4
1378,Female,18,153560,48,Artist,1,2
429,Female,34,78846,94,Doctor,9,5
1136,Male,45,153750,17,Doctor,6,4
1160,Female,0,40195,100,Executive,6,4
1404,Female,97,130407,3,Marketing,8,5
1788,Male,76,127550,78,Healthcare,0,2
1593,Male,65,155739,57,Artist,1,1
1945,Male,61,120470,2,Healthcare,8,3
785,Male,36,79655,86,Healthcare,2,4
1344,Female,68,160587,39,Artist,2,5
1333,Female,6,170157,49,Artist,6,5
