CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1698,Female,19,143778,79,Artist,0,3
318,Female,97,50937,15,Marketing,12,7
1008,Female,84,121055,1,Lawyer,0,1
819,Male,14,50581,60,Doctor,13,5
1667,Male,84,-10722,55,Healthcare,0,3
716,Female,14,96116,79,Healthcare,10,2
858,Female,52,50658,64,Healthcare,4,1
545,Female,11,65694,71,Healthcare,4,3
763,Female,84,150722,18,Healthcare,0,3
1786,Female,50,-8275,65,Healthcare,0,6
902,Male,22,83862,87,Entertainment,0,6
1451,Female,19,65313,20,Lawyer,7,3
601,Female,59,89246,44,Doctor,0,4
1869,Female,62,34714,42,Entertainment,7,1
173,Male,67,92566,17,Engineer,0,5
290,Female,16,53002,27,Lawyer,0,6
457,Male,20,22035,39,Healthcare,0,4
408,Female,65,43708,31,Engineer,1,1
1543,Female,89,99722,68,Doctor,1,5
31,Female,56,138672,43,Artist,5,1
1540,Female,89,120668,65,Healthcare,8,6
1396,Female,6,43576,39,Engineer,0,6
948,Male,7,172531,44,Healthcare,11,5
19,Male,89,56497,5,Lawyer,0,5
1483,Female,31,59544,81,Engineer,4,3
1900,Female,73,44962,39,Executive,7,3
396,Female,61,150106,61,Entertainment,4,3
929,Female,80,62547,61,Entertainment,0,4
564,Male,87,56232,42,Doctor,0,5
285,Female,74,27807,65,Lawyer,8,6
44,Female,52,93483,3,Lawyer,0,3
948,Male,50,103034,28,Artist,9,1
1975,Male,24,43006,49,Doctor,0,6
741,Female,82,81671,43,Artist,7,1
1602,Female,58,164870,51,Engineer,11,1
1747,Female,58,99359,39,Artist,7,3
118,Male,6,31701,68,Healthcare,4,6
1857,Female,46,67196,68,Engineer,5,4
82,Male,31,150567,60,Engineer,6,4
975,Female,47,51981,90,Engineer,3,4
1115,Female,56,128904,55,Healthcare,0,1
1257,Male,66,43731,25,Doctor,10,4
868,Male,90,160277,15,Healthcare,0,1
1695,Female,22,66526,40,Artist,2,5
27,Female,19,56488,76,Artist,0,7
1421,Male,92,102174,37,Healthcare,6,3
1025,Male,92,53659,71,Engineer,0,6
1851,Male,19,74609,21,Doctor,5,7
1088,Female,10,38085,6,Engineer,1,1
1703,Male,28,80089,84,Healthcare,11,6
999,Female,59,104446,37,Artist,4,6
19,Female,98,57789,10,Marketing,9,4
1299,Male,0,110966,100,Engineer,8,3
467,Female,79,52248,88,Healthcare,7,5
