CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1149,Male,20,147545,71,Engineer,1,2
1390,Male,20,110705,53,Doctor,1,3
298,Female,46,76345,63,Healthcare,2,6
1446,Male,56,183434,65,Engineer,10,5
185,Female,0,197973,37,Artist,0,7
1762,Female,19,174363,21,Artist,1,3
409,Male,15,56516,11,Artist,12,1
789,Female,75,127796,56,Healthcare,1,1
470,Female,55,134493,52,Doctor,9,4
270,Female,5,207412,39,Executive,4,3
1085,Male,46,181819,39,Entertainment,7,7
1992,Female,49,49502,60,Executive,6,4
327,Female,82,170725,26,Healthcare,1,1
1253,Male,38,71432,45,Doctor,2,2
843,Female,6,156312,72,Artist,0,1
1422,Female,52,116911,51,Healthcare,0,2
648,Male,34,164756,13,Artist,1,4
43,Male,96,12140,60,Engineer,1,2
1736,Male,12,145819,39,Entertainment,1,1
221,Female,63,86599,62,Marketing,10,4
148,Female,30,183036,78,Lawyer,0,4
74,Female,19,203776,53,Artist,8,4
1918,Male,3,136928,73,Doctor,1,6
780,Female,47,163019,39,Engineer,0,6
823,Female,19,64456,81,Artist,0,3
1151,Male,58,110221,38,Artist,4,1
675,Female,14,153882,14,Artist,9,7
1750,Female,62,194794,62,Artist,0,7
1953,Male,41,113206,78,Artist,0,5
1820,Male,9,162984,65,Engineer,0,4
1126,Female,23,180381,25,Marketing,0,1
1529,Male,42,154292,78,,8,4
1599,Male,29,149430,94,Executive,1,5
930,Male,8,144930,2,,1,1
203,Female,32,100610,30,Healthcare,8,1
1388,Female,8,76799,75,Healthcare,3,7
556,Male,92,157202,55,Entertainment,8,4
1852,Male,16,72276,52,Healthcare,1,7
834,Male,63,100909,41,Artist,1,2
1651,Female,19,180541,52,Artist,1,5
1949,Female,91,177964,64,Engineer,7,1
1563,Male,87,99491,3,Doctor,3,6
1576,Female,19,152981,59,Artist,5,6
1758,Female,3,167644,38,Healthcare,0,1
1417,Male,90,155168,23,Homemaker,10,3
1468,Male,68,91639,97,Artist,3,1
1599,Female,26,169968,36,Lawyer,7,5
1132,Female,43,87461,85,Healthcare,9,1
1597,Female,48,133849,66,,1,5
934,Female,97,176646,29,Lawyer,0,1
1562,Male,78,53043,34,Executive,9,2
1332,Male,12,179873,45,Doctor,15,2
661,Female,78,175700,55,Homemaker,1,2
1463,Female,6,99399,18,Doctor,12,4
151,Male,71,193978,87,Artist,8,6
693,Female,19,69389,23,Artist,1,5
243,Female,79,185163,39,Healthcare,0,6
794,Female,19,178003,17,Artist,8,6
220,Male,8,156578,62,Entertainment,6,5
954,Female,78,183145,39,Healthcare,6,7
1237,Male,96,96035,94,Marketing,0,7
833,Male,53,103198,39,Lawyer,7,2
521,Female,24,98484,16,Doctor,6,4
870,Male,31,125494,32,Entertainment,5,3
1545,Female,28,177730,61,Healthcare,0,5
1767,Male,6,163590,34,Artist,1,6
1734,Male,58,172338,16,Executive,1,7
67,Female,5,128577,69,Marketing,9,4
172,Male,13,146363,39,Doctor,8,5
964,Female,56,72053,33,Healthcare,0,1
775,Female,54,183986,17,Artist,8,4
935,Male,29,89196,72,Marketing,16,7
1763,Female,19,202517,77,Artist,8,6
611,Male,2,166683,70,Artist,0,1
1967,Male,25,168860,2,Marketing,1,6
1408,Female,2,138795,52,Healthcare,9,6
569,Male,82,161628,43,Entertainment,17,5
354,Male,18,129126,52,Healthcare,0,6
1523,Female,95,175514,66,Artist,1,5
1246,Male,15,170100,39,Lawyer,9,3
620,Male,14,22895,49,Doctor,0,1
773,Female,62,183701,12,Lawyer,5,4
1130,Male,73,95683,32,Artist,4,7
1706,Male,19,176534,55,Artist,0,2
691,Female,75,167645,39,Healthcare,0,7
1326,Male,97,155064,84,Healthcare,0,3
1912,Female,19,17023,4,Healthcare,9,3
1930,Female,38,183707,75,Marketing,9,4
804,Female,58,181149,58,,0,5
1797,Female,19,163288,94,Artist,1,6
1621,Male,8,96705,92,Doctor,1,7
103,Female,80,136543,29,Artist,7,7
708,Female,54,83084,59,Doctor,3,1
1848,Female,19,80488,11,Artist,8,5
104,Male,27,188908,39,Artist,0,1
1904,Male,65,49712,22,Executive,1,2
1734,Female,58,128084,36,Artist,6,4
1380,Female,67,171387,45,Marketing,1,2
607,Female,99,89296,84,,13,4
1460,Female,43,168362,69,Healthcare,9,1
1104,Male,43,104883,39,Lawyer,8,4
401,Male,19,176668,44,Artist,9,2
172,Male,23,161444,45,Entertainment,5,7
13,Female,65,126762,34,Healthcare,2,6
369,Female,82,186238,39,Artist,0,7
978,Male,69,82399,13,Lawyer,6,9
1316,Male,5,154022,78,Lawyer,0,2
1440,Female,0,145212,71,Healthcare,6,5
1875,Male,63,174025,55,Healthcare,0,6
805,Male,53,159890,17,Healthcare,0,1
674,Female,38,162114,64,Marketing,4,7
360,Male,19,83305,81,Artist,1,6
1668,Female,59,130737,67,Healthcare,7,1
437,Female,81,147447,27,Artist,8,4
794,Female,8,122903,71,Artist,1,3
272,Female,18,179366,90,Executive,4,3
998,Male,45,175565,44,Engineer,0,6
813,Female,54,113596,51,Healthcare,7,8
1151,Female,69,191750,33,Healthcare,9,1
1611,Female,54,98849,90,Executive,6,6
382,Female,67,148122,39,Entertainment,0,6
1881,Male,6,171484,18,Engineer,1,2
1264,Female,64,114334,75,Healthcare,2,1
1504,Female,54,122352,80,Healthcare,1,5
1603,Male,93,100933,41,Entertainment,0,1
188,Female,5,186625,55,Artist,7,4
1806,Female,23,122829,59,Executive,3,3
673,Female,70,54711,34,Healthcare,3,3
629,Male,32,186569,69,Doctor,1,5
1989,Female,50,88333,54,Healthcare,9,6
565,Male,76,176629,20,Healthcare,7,5
1635,Male,98,150008,51,Homemaker,5,4
480,Female,88,184157,13,Healthcare,0,6
26,Male,84,143837,1,Entertainment,0,4
1743,Female,78,88946,43,Artist,5,2
1477,Male,59,181393,92,Doctor,9,7
1359,Male,50,139329,50,Artist,14,5
193,Male,28,108787,44,Doctor,5,2
1925,Female,78,174939,87,Marketing,1,4
1589,Female,19,142263,47,Artist,3,2
1530,Male,36,166117,39,Artist,1,7
375,Female,74,123090,85,Entertainment,0,4
189,Female,19,188741,59,Lawyer,1,5
1564,Male,36,187218,14,Doctor,13,5
914,Male,88,88943,24,Entertainment,9,1
968,Female,88,90216,6,Healthcare,9,1
299,Female,96,193113,27,Entertainment,0,4
555,Male,30,97567,77,Healthcare,1,7
1500,Female,19,187960,65,Artist,1,5
1643,Female,40,169114,28,Lawyer,4,1
602,Male,99,149666,14,Executive,1,1
738,Male,32,111395,55,Healthcare,9,4
1817,Female,70,189040,39,Artist,0,7
300,Female,63,182463,23,Artist,10,4
1233,Male,95,161152,99,Homemaker,2,7
1704,Female,28,87017,52,Executive,6,4
379,Female,35,183718,39,Entertainment,0,1
704,Male,57,181477,42,Executive,8,4
3,Male,65,194549,39,Entertainment,0,4
1368,Male,49,144907,53,Executive,6,5
401,Male,3,152617,27,Artist,3,4
1087,Male,31,180862,17,Engineer,9,4
92,Female,63,161985,28,Healthcare,5,1
823,Female,19,169865,47,Artist,1,2
206,Female,48,129401,53,Healthcare,10,3
789,Female,55,154558,17,Entertainment,9,3
605,Male,25,101837,85,Lawyer,10,1
631,Female,54,138267,51,Marketing,3,4
1778,Female,52,116022,72,Marketing,1,4
947,Male,19,186889,2,Healthcare,1,6
509,Male,19,173858,42,Artist,4,6
988,Male,27,169192,43,Marketing,8,3
1568,Female,10,177097,42,Artist,7,4
592,Male,67,114926,80,Healthcare,12,1
514,Female,65,131163,47,Healthcare,10,7
55,Female,61,127937,98,Healthcare,4,1
1689,Male,6,109196,100,Engineer,9,5
1983,Male,59,155302,90,Artist,0,4
46,Female,50,148466,49,Healthcare,1,6
9,Male,54,154077,39,Executive,0,2
985,Male,88,178478,75,Healthcare,8,3
598,Female,54,170637,19,Doctor,1,7
1442,Male,20,123990,57,Healthcare,9,1
826,Male,19,192942,91,Artist,1,6
1022,Female,42,165443,75,Marketing,1,1
1886,Female,19,157170,17,Artist,8,6
