CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1038,Female,19,163600,59,Artist,7,2
643,Male,58,155213,25,Artist,1,5
372,Female,61,37752,36,Artist,9,5
914,Female,31,157630,49,Artist,7,4
1727,Female,51,157861,55,Lawyer,1,2
601,Female,67,94296,72,Artist,8,6
1133,Female,55,164973,95,Healthcare,0,4
1865,Male,33,105351,17,Artist,15,2
777,Female,48,141071,17,Lawyer,0,2
1434,Female,49,162972,47,Healthcare,9,4
203,Male,85,149178,71,Artist,1,6
970,Female,52,90555,15,Artist,1,2
1568,Female,19,174156,44,Artist,1,2
767,Female,15,135498,98,Healthcare,9,4
1432,Female,90,148806,10,Lawyer,7,1
1505,Female,87,172383,27,Artist,1,4
949,Female,19,153736,78,Engineer,7,2
1831,Male,41,159218,86,Artist,8,4
799,Female,22,56937,39,Marketing,1,5
1355,Female,34,93324,2,Executive,1,5
1881,Female,35,89369,39,Doctor,1,3
874,Female,97,135950,60,Artist,10,2
602,Female,52,150085,87,Healthcare,1,6
1157,Female,20,138639,38,Doctor,1,2
812,Male,23,162684,81,Doctor,6,7
151,Female,42,153273,92,Healthcare,4,2
1237,Female,19,156471,40,Artist,1,2
842,Female,54,150938,7,Artist,1,1
317,Female,53,174278,59,Artist,1,4
1904,Male,27,98914,76,Doctor,9,4
1461,Female,58,137798,57,Healthcare,7,5
55,Female,19,171661,75,Artist,1,2
196,Female,30,95316,32,Engineer,1,1
886,Female,97,87734,59,Executive,1,6
1107,Female,62,81164,17,Artist,1,5
1720,Female,16,147972,76,Artist,8,4
570,Female,58,165488,52,Lawyer,8,2
1141,Female,56,145549,47,Healthcare,9,1
1222,Female,31,80692,39,Artist,1,3
1417,Female,45,104618,47,Marketing,1,2
342,Male,86,21798,81,Engineer,8,1
1279,Female,66,99309,7,Healthcare,0,4
1271,Female,87,170321,50,Artist,10,2
865,Female,91,128371,39,Artist,1,5
559,Female,45,105677,33,Executive,8,4
1581,Female,0,143434,95,Healthcare,10,2
831,Male,21,175821,98,Artist,1,5
1170,Female,65,161449,61,Artist,7,6
465,Male,64,138563,81,Engineer,1,6
1757,Female,53,185438,100,Entertainment,8,6
1403,Female,19,184749,14,Artist,1,2
1846,Male,38,137357,54,Artist,5,4
710,Male,16,112876,44,Artist,8,5
361,Female,19,110286,32,Artist,1,2
1157,Female,57,107940,12,Engineer,9,1
763,Female,52,59988,39,Artist,1,7
1002,Female,3,82107,89,Artist,0,4
652,Male,19,161054,14,Artist,4,2
47,Female,19,100196,73,Artist,2,5
673,Female,55,144143,14,Artist,10,2
1539,Female,52,105460,69,Doctor,9,4
1382,Female,43,126611,90,Homemaker,1,3
1683,Female,59,101899,3,Healthcare,5,7
34,Male,46,125062,7,Artist,0,3
475,Male,17,71963,42,Artist,6,1
1667,Female,3,98587,79,Artist,9,1
1827,Female,62,130299,39,Artist,1,5
62,Female,87,147775,44,Artist,4,1
844,Female,8,182198,64,Artist,8,2
203,Female,19,119331,79,Entertainment,10,2
1775,Female,85,170744,44,Healthcare,3,4
283,Female,20,124666,39,Healthcare,0,5
1906,Female,47,100255,71,Marketing,1,5
1249,Female,20,130966,39,Artist,9,1
1398,Female,0,135874,18,Lawyer,10,5
1151,Female,80,190158,71,Artist,8,4
1971,Male,23,134012,17,Executive,1,1
1388,Female,78,102834,27,Artist,10,2
661,Female,85,150585,93,Artist,1,1
356,Female,91,102073,4,Entertainment,9,4
1308,Female,33,164870,52,Artist,1,2
1143,Female,43,146897,39,Artist,1,2
1596,Female,7,192299,81,Lawyer,7,4
246,Male,81,101527,21,Executive,1,5
1338,Female,49,134416,24,Artist,6,4
328,Male,55,116158,38,,9,6
416,Female,32,166895,69,Healthcare,0,6
612,Female,48,182043,52,Healthcare,1,2
646,Female,98,158080,61,Healthcare,10,2
1100,Female,13,78150,1,Artist,5,5
980,Female,84,99477,39,Marketing,1,7
1564,Male,23,80185,69,Doctor,5,1
1974,Female,34,143209,97,Artist,9,4
35,Female,61,169098,39,Artist,5,2
1506,Male,26,111155,93,,8,6
1994,Male,19,176108,12,Homemaker,0,2
1668,Female,17,176472,56,Healthcare,6,3
1014,Male,41,173509,45,Lawyer,10,6
69,Female,11,150579,12,Entertainment,1,5
1455,Male,16,165245,57,,9,2
1507,Female,89,176804,74,Doctor,1,4
1963,Female,86,82646,27,Doctor,1,5
1565,Female,72,88145,67,Artist,10,4
1106,Female,62,93306,30,Healthcare,0,3
57,Male,84,160505,69,Artist,9,1
527,Male,78,155892,36,Artist,10,4
175,Female,11,130650,17,Healthcare,2,2
1016,Male,60,167428,47,Engineer,1,2
120,Male,1,89097,42,Lawyer,17,1
120,Female,23,47808,64,Artist,1,1
1812,Male,19,93735,25,,0,2
1025,Male,19,187605,32,Artist,1,3
200,Female,89,161744,61,Artist,8,7
1244,Female,28,170639,22,Artist,1,5
1064,Female,20,73222,35,Engineer,9,4
312,Male,35,86786,55,Entertainment,6,3
379,Female,19,43627,25,Artist,1,1
707,Female,19,188418,4,Doctor,10,1
637,Female,4,107333,36,Artist,1,6
203,Male,85,176611,8,Engineer,0,2
505,Male,48,170724,15,Engineer,7,3
536,Female,32,172580,63,Executive,8,4
1499,Female,66,100393,70,Healthcare,1,4
1092,Male,61,130239,17,Healthcare,1,3
51,Male,38,177981,14,Artist,2,7
1305,Male,75,158596,82,Lawyer,1,6
555,Female,54,117150,24,Artist,1,1
1088,Female,45,129377,34,Artist,10,6
250,Female,69,186245,20,Artist,8,4
532,Female,72,165878,89,Healthcare,17,6
950,Female,0,159237,81,Artist,14,4
1058,Female,45,163009,77,Healthcare,1,2
553,Male,27,154949,82,Entertainment,1,6
340,Female,33,186849,18,Healthcare,6,7
55,Female,35,124171,96,Artist,1,2
359,Female,75,159540,100,Artist,1,3
1006,Female,19,184268,30,Artist,4,5
342,Female,92,165331,96,Healthcare,3,2
387,Female,50,141200,39,Artist,1,1
211,Female,26,139917,10,Entertainment,5,2
912,Male,6,139303,18,Artist,5,6
1029,Male,70,166772,10,Marketing,8,4
1983,Female,80,88049,45,Artist,1,6
52,Female,14,96003,18,Healthcare,17,2
1765,Female,59,124781,39,Executive,1,5
1953,Female,48,166798,94,Artist,1,1
488,Female,75,141707,41,Artist,1,2
1210,Male,57,163087,78,Engineer,1,3
1424,Female,19,167051,43,Artist,1,6
560,Female,19,126176,14,Artist,1,2
486,Female,45,166080,49,Artist,8,3
870,Female,41,136785,76,Engineer,4,2
142,Male,19,160573,87,Artist,1,6
152,Female,45,129470,55,Doctor,7,4
1188,Male,19,91676,75,Healthcare,10,2
239,Female,23,66090,86,Artist,1,2
918,Female,19,108568,4,Artist,9,2
897,Female,19,140223,40,Artist,4,1
1210,Female,22,138162,39,Artist,0,4
767,Male,46,70496,41,Healthcare,4,3
1083,Female,8,112960,39,Entertainment,0,2
1645,Male,56,113039,88,Artist,1,6
1070,Female,60,128420,39,Artist,7,7
483,Female,83,175782,85,Healthcare,0,4
1343,Female,86,99995,71,Doctor,1,7
900,Female,86,192189,18,Healthcare,7,6
560,Female,19,129135,92,Entertainment,1,2
267,Female,29,174931,66,Healthcare,1,3
927,Female,49,131481,32,Artist,1,4
866,Female,25,157573,91,Lawyer,10,5
1977,Female,31,148205,44,Doctor,3,2
516,Female,19,156363,76,Artist,1,1
14,Male,3,72665,94,Marketing,6,9
1410,Female,43,172294,66,Executive,1,6
851,Female,6,133845,39,Executive,1,5
869,Male,19,166974,61,Artist,4,5
161,Female,32,70427,11,Artist,9,1
789,Male,19,165353,39,Marketing,10,7
1323,Female,43,126898,11,Doctor,9,4
1193,Male,18,137338,32,Artist,9,2
944,Female,18,155102,2,Artist,7,4
380,Female,59,163855,60,Entertainment,1,1
161,Female,32,136842,38,Artist,1,4
994,Female,89,150652,14,Artist,0,1
1133,Male,36,162746,55,Executive,1,1
1538,Female,53,85937,39,Artist,1,5
736,Male,4,136089,84,Artist,1,2
564,Female,37,178324,14,Engineer,1,6
393,Male,68,185381,36,Artist,4,2
1015,Male,40,172549,43,Artist,7,2
909,Female,93,69911,49,Healthcare,8,6
202,Female,43,138728,39,Artist,1,4
1434,Female,40,160250,3,Artist,7,6
1901,Female,19,168269,14,Homemaker,1,2
1919,Female,86,147498,48,Healthcare,7,2
1253,Male,13,142538,14,Doctor,5,3
1189,Female,95,142392,69,Artist,7,1
1520,Female,56,160684,20,Healthcare,0,4
177,Female,10,68068,39,Entertainment,0,5
1190,Female,45,113873,39,Artist,9,2
717,Female,26,121918,39,Marketing,1,5
532,Female,21,189577,12,Artist,9,4
1646,Female,84,100422,32,Engineer,9,7
909,Male,40,115114,3,Entertainment,3,3
384,Female,83,184642,51,Healthcare,1,6
610,Female,19,190441,52,Marketing,0,7
257,Male,53,143645,77,Healthcare,1,5
396,Female,15,168567,42,Doctor,9,7
588,Female,89,53713,75,Artist,7,5
567,Male,18,168991,6,Executive,0,5
486,Female,4,178025,39,Artist,1,5
1570,Female,36,113447,49,Artist,0,1
128,Male,21,173572,32,Doctor,4,6
298,Female,19,107996,30,Engineer,4,3
544,Male,52,101271,95,Homemaker,5,5
814,Male,21,102059,82,Healthcare,9,4
435,Female,78,147026,49,Artist,4,3
1427,Female,40,151266,39,Artist,9,1
313,Male,43,157385,31,Healthcare,1,3
503,Female,38,168433,64,Artist,4,6
783,Female,37,115581,49,Artist,1,3
1630,Female,84,135141,60,Artist,4,1
1731,Female,19,106397,30,Engineer,4,2
1266,Female,10,178427,38,Executive,8,4
867,Female,34,128609,55,Executive,1,6
1098,Female,20,143644,45,Artist,1,5
1336,Female,74,116068,49,Healthcare,13,7
363,Female,31,142364,87,Artist,4,2
1256,Male,54,162696,70,Healthcare,1,2
784,Female,52,155944,68,Artist,2,5
218,Female,4,95337,17,Entertainment,8,4
1338,Female,52,85246,59,Executive,1,5
1006,Female,45,149821,16,Artist,1,1
867,Female,19,133603,52,Artist,1,2
1008,Female,62,69120,39,Doctor,9,5
239,Male,75,108263,90,Entertainment,0,6
1625,Male,83,126563,41,Entertainment,1,6
1980,Female,44,172259,77,Healthcare,5,7
708,Female,74,144783,39,Doctor,8,1
1335,Male,53,44974,9,Artist,8,5
314,Male,19,169044,59,Executive,1,2
1549,Female,1,117037,100,Artist,9,5
1647,Female,52,130582,59,Healthcare,1,5
1227,Female,3,147642,97,Doctor,1,6
1917,Female,21,147007,77,Engineer,1,6
203,Female,19,177523,77,Artist,0,2
224,Female,89,129918,86,Healthcare,7,5
438,Male,69,138159,37,Artist,7,2
87,Male,65,133156,27,Engineer,1,6
1932,Female,71,141279,7,,8,1
118,Female,36,99906,83,Artist,5,1
262,Female,25,122158,16,Artist,2,6
132,Female,4,158153,17,Healthcare,0,7
1418,Female,85,97048,34,Healthcare,3,7
1080,Female,19,171538,93,Artist,1,2
1185,Female,31,69423,21,Artist,16,1
345,Female,14,165656,72,Doctor,9,6
1092,Female,19,177204,47,Artist,1,2
204,Male,75,164553,58,Executive,1,4
374,Female,83,145871,39,Healthcare,8,5
672,Male,19,147633,53,Entertainment,13,6
1523,Female,39,149314,70,Artist,0,2
468,Female,5,91552,32,Executive,5,3
1250,Male,21,151403,70,Artist,0,3
646,Female,33,156276,81,Engineer,0,2
1770,Male,3,160859,72,Artist,5,4
1092,Female,25,160231,31,Artist,1,6
360,Female,32,168707,64,Healthcare,2,7
1259,Female,53,159648,39,Artist,7,7
1583,Male,1,168398,19,Engineer,8,1
421,Female,95,90932,72,Healthcare,7,4
1573,Female,80,159738,39,Artist,1,7
764,Female,59,149948,14,Artist,9,4
1211,Female,76,146348,39,Healthcare,0,3
1272,Female,89,174381,85,Engineer,0,6
560,Female,19,165191,18,Engineer,0,7
1438,Female,25,64191,63,Artist,1,4
566,Female,25,143265,39,Artist,1,1
88,Male,19,157952,29,Artist,1,6
1900,Male,95,126147,0,Healthcare,0,2
1862,Male,46,109182,48,Artist,8,2
43,Female,69,165256,31,Doctor,4,4
921,Female,59,158033,7,Healthcare,1,3
570,Male,37,198668,87,Artist,2,3
857,Male,19,198494,19,Engineer,5,2
1851,Female,74,163855,26,Artist,0,6
203,Female,19,154234,73,Artist,0,1
1632,Female,20,46097,39,Healthcare,5,5
1323,Female,19,180258,92,Engineer,1,2
1802,Female,31,163306,28,Healthcare,10,4
783,Female,98,85451,82,Artist,0,5
203,Female,85,132821,39,Doctor,1,1
720,Female,75,134752,39,Doctor,1,5
1118,Male,19,159872,81,Artist,0,2
341,Female,93,123986,95,Artist,3,1
428,Female,96,144098,64,Executive,9,6
791,Male,88,107934,50,Artist,9,6
1266,Male,67,165262,67,Homemaker,4,1
1764,Female,52,149762,55,Doctor,7,4
1179,Female,78,147196,39,Artist,10,5
882,Female,93,132163,95,Artist,1,5
375,Female,65,111879,34,Artist,3,7
240,Male,41,160964,72,Doctor,1,4
992,Male,96,105049,90,Lawyer,1,2
25,Female,45,158665,28,Doctor,1,4
939,Male,87,147525,26,,0,2
1384,Female,19,155549,1,Engineer,1,2
1971,Female,41,161758,25,Artist,1,2
1148,Male,48,167602,91,Healthcare,9,2
3,Female,83,160552,6,Healthcare,8,3
180,Female,99,162359,70,Artist,1,6
806,Female,17,138508,94,Doctor,1,3
1833,Male,29,146618,39,Healthcare,7,7
839,Female,13,147268,58,Healthcare,1,3
1069,Female,45,171331,55,Artist,0,6
1453,Male,47,58821,28,Entertainment,0,2
763,Female,56,78968,46,Entertainment,9,2
1910,Female,23,109524,46,Artist,1,5
947,Female,52,120686,39,Artist,9,5
575,Male,32,89761,32,Entertainment,8,3
1888,Male,47,172803,41,Entertainment,1,6
1922,Female,12,161755,5,Doctor,10,4
1154,Female,19,176124,50,Lawyer,1,2
533,Female,91,100674,39,Artist,9,5
1470,Male,72,139825,15,Artist,1,5
981,Female,25,81926,81,Artist,1,7
1098,Female,98,88086,11,Artist,0,5
122,Female,9,123557,60,Healthcare,1,4
87,Female,74,169469,13,Artist,1,3
275,Male,47,147262,81,Artist,10,2
1182,Female,52,186969,59,Artist,1,5
532,Male,16,79216,30,Healthcare,5,2
681,Male,11,135654,40,Marketing,5,5
838,Male,7,142388,85,Artist,0,2
1613,Female,93,172931,16,Healthcare,3,1
1814,Female,15,134659,70,Healthcare,0,3
1084,Male,71,141994,48,,9,4
408,Female,61,165670,69,Healthcare,4,3
831,Female,46,51016,53,Engineer,1,5
1044,Female,50,91236,73,Doctor,7,1
1261,Female,67,93739,97,Artist,1,5
1546,Male,84,80923,67,Artist,10,1
287,Female,82,128631,14,Entertainment,1,2
77,Female,62,183642,42,Healthcare,10,5
1995,Female,26,186904,52,Entertainment,9,1
1527,Female,96,94242,8,Healthcare,0,4
1793,Female,18,135146,39,Artist,1,1
1660,Male,93,89839,50,Lawyer,0,6
1000,Female,33,121195,39,Artist,5,1
207,Female,35,155536,26,Artist,1,2
745,Female,33,93261,17,Executive,8,4
1729,Female,2,148735,18,Healthcare,2,6
1301,Female,88,127229,95,Healthcare,4,3
984,Female,31,136837,65,Artist,1,2
1549,Female,19,181604,55,Artist,1,1
1342,Male,12,156604,84,,5,2
1980,Male,19,170411,16,Artist,1,5
390,Female,99,174309,33,Entertainment,0,4
1788,Female,91,166406,91,Artist,1,6
236,Female,82,168931,59,Healthcare,3,1
1457,Female,56,154454,30,Entertainment,8,7
862,Male,11,140783,17,Engineer,1,2
1481,Female,24,153977,45,Healthcare,1,3
200,Female,92,179786,78,Artist,6,2
1424,Female,76,106063,7,Artist,2,4
700,Female,91,148763,2,Healthcare,5,2
616,Female,40,168777,77,Healthcare,3,6
958,Female,23,145534,49,Homemaker,10,5
980,Female,66,174469,68,Healthcare,5,5
964,Female,90,124706,52,Artist,7,2
155,Female,43,107756,17,Healthcare,0,5
1165,Female,92,76449,73,Artist,1,5
733,Female,13,150295,81,Artist,1,3
945,Female,54,117617,39,Artist,1,5
1702,Female,16,54490,42,Artist,1,6
1595,Male,40,189273,25,Artist,0,9
95,Female,56,136112,46,Healthcare,1,4
1069,Female,21,82828,30,Doctor,7,4
1525,Male,21,121388,94,Doctor,1,5
