CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
677,Female,79,33881,49,Entertainment,5,1
617,Male,23,54909,69,Marketing,1,7
1562,Female,36,82665,17,Engineer,8,4
579,Female,1,92476,39,Executive,0,1
1239,Male,32,105622,94,Lawyer,2,6
608,Female,50,32090,49,,1,4
445,Female,11,107020,79,Doctor,1,1
1546,Male,75,114662,4,Healthcare,6,4
1712,Female,53,83552,83,Healthcare,9,2
727,Female,38,36703,39,Artist,5,7
908,Female,32,61654,57,Healthcare,1,4
1171,Female,55,44739,84,Entertainment,9,4
48,Female,61,163464,15,Artist,0,6
666,Female,80,50319,55,Artist,5,1
203,Female,96,22463,39,Artist,6,1
710,Female,19,26934,56,Entertainment,1,2
353,Female,93,95734,39,Artist,5,1
1148,Male,4,49773,19,Executive,8,6
532,Female,80,58022,61,Artist,2,4
601,Female,15,39695,86,Artist,0,3
1388,Female,89,63666,35,Engineer,1,2
221,Female,69,37888,91,,1,1
173,Female,73,86448,82,Entertainment,9,4
1629,Male,97,59011,64,Healthcare,8,4
1300,Female,19,48911,92,Engineer,5,2
1161,Female,20,53178,39,Artist,8,5
1180,Female,16,28048,28,Healthcare,5,4
1417,Female,58,40009,39,Artist,7,6
758,Female,42,56928,36,Healthcare,1,2
78,Male,69,111890,57,Doctor,8,4
1845,Female,69,145517,39,Executive,10,3
194,Female,75,24334,12,Engineer,0,6
52,Female,19,148884,55,Engineer,4,7
759,Female,24,54811,32,Artist,0,5
532,Female,5,116211,16,Engineer,0,4
1267,Female,65,46862,77,Entertainment,1,2
260,Female,45,137902,55,Artist,6,4
116,Female,21,51477,39,Artist,8,1
1701,Female,31,39893,30,Entertainment,2,3
610,Female,76,136379,1,Engineer,3,4
164,Male,86,119984,33,Artist,8,2
1284,Male,41,48940,98,Healthcare,0,4
169,Female,0,91898,38,Lawyer,1,2
1218,Female,19,37213,8,Engineer,7,4
714,Female,34,29330,6,Engineer,1,4
667,Female,57,32339,89,Artist,1,4
1698,Female,50,34913,27,Lawyer,1,1
1176,Female,59,124327,39,Artist,0,3
1762,Male,67,125642,93,Doctor,10,8
1285,Female,48,58812,22,Engineer,7,4
758,Female,91,99755,61,Entertainment,0,2
293,Male,88,28168,8,Artist,10,3
976,Female,19,42626,33,Artist,6,6
641,Female,49,93079,39,Executive,8,3
1338,Female,43,112044,39,Artist,9,5
1859,Female,91,94161,55,Doctor,1,2
406,Female,11,37154,18,Healthcare,1,4
195,Male,86,161191,73,Doctor,14,2
1448,Female,40,166401,5,Healthcare,8,4
435,Female,34,41585,89,Homemaker,1,2
981,Male,29,107809,15,Artist,0,4
1136,Female,89,33495,88,Engineer,1,4
126,Female,28,29388,36,Healthcare,1,2
1149,Female,43,53276,1,Healthcare,5,4
1117,Female,13,62528,69,Marketing,7,4
349,Male,84,48223,31,Doctor,2,6
552,Male,65,69468,9,Entertainment,8,6
580,Female,5,121417,63,Artist,0,4
496,Male,52,73208,100,Homemaker,9,6
1856,Female,1,37439,37,Artist,1,4
827,Female,95,102911,39,Artist,1,3
898,Female,46,60358,4,Artist,1,4
72,Female,96,77742,94,Lawyer,9,4
1554,Female,91,46247,36,Healthcare,8,7
840,Female,33,-27196,97,Artist,9,6
1028,Male,95,39425,49,Artist,3,1
565,Female,28,-15530,39,Doctor,0,5
1686,Female,40,36570,39,Artist,0,3
754,Female,20,171783,44,Doctor,1,4
1288,Male,25,59889,1,Artist,0,3
521,Female,16,146526,39,Artist,0,1
1859,Male,79,95637,3,Artist,0,1
1120,Female,24,124405,68,Artist,4,4
532,Male,92,158277,57,Artist,5,2
550,Female,65,32530,100,Doctor,0,5
1011,Female,60,47963,7,Healthcare,7,6
627,Female,92,82363,55,Doctor,1,4
1510,Female,95,88830,39,Artist,6,1
1953,Female,37,18157,90,Lawyer,1,6
1945,Female,15,80112,77,Artist,0,5
397,Female,8,43345,18,Entertainment,8,1
1565,Female,16,103932,88,Doctor,0,1
144,Female,59,54195,92,Healthcare,5,2
1895,Male,20,74433,18,Healthcare,8,1
1411,Female,63,32445,55,Artist,0,2
513,Female,85,40680,72,Executive,0,3
1507,Female,62,47358,22,Healthcare,1,2
543,Female,65,26515,39,Artist,6,1
660,Female,25,130890,17,Healthcare,1,6
725,Female,54,24130,39,Lawyer,6,6
860,Female,85,2692,98,Engineer,1,3
1416,Female,87,40967,30,Artist,12,6
1351,Male,16,71420,84,Artist,7,7
346,Female,19,40206,64,Artist,9,4
1144,Female,18,150729,66,Artist,10,1
695,Female,55,77893,81,Doctor,1,4
1249,Male,85,49579,37,Entertainment,4,7
1839,Female,18,115348,51,Marketing,5,2
292,Female,13,165106,40,Healthcare,0,2
751,Female,83,109123,36,Artist,1,1
1059,Female,21,44690,43,Doctor,1,4
92,Female,49,41548,65,Artist,1,2
1405,Male,20,-923,10,Marketing,4,1
938,Male,74,41311,7,Artist,4,2
1394,Male,31,44152,11,Engineer,8,2
1751,Female,35,21687,70,Healthcare,1,4
1759,Female,20,66425,80,Artist,4,4
406,Male,19,41242,42,Artist,9,2
502,Female,52,25217,80,Doctor,1,1
1573,Female,54,95753,44,Healthcare,4,4
1972,Female,82,47429,61,Artist,0,3
803,Male,14,68330,93,Engineer,7,1
1230,Female,86,56134,2,Healthcare,1,3
1034,Female,56,56623,88,Executive,1,2
241,Female,63,33585,52,Artist,8,5
106,Female,32,60044,21,Engineer,1,4
1816,Male,76,177599,36,Entertainment,5,7
1154,Female,13,49868,70,Executive,4,1
1795,Male,46,115004,18,Artist,1,1
1057,Female,1,53453,94,Healthcare,1,5
562,Female,41,133386,57,Healthcare,0,4
161,Female,31,132724,21,Marketing,7,4
604,Female,19,47729,33,Lawyer,1,1
243,Male,84,113488,4,Artist,3,6
1472,Male,21,72295,30,Lawyer,6,2
1543,Male,13,52034,12,Engineer,10,7
582,Male,88,23354,12,Engineer,0,6
276,Male,48,130244,61,Doctor,11,6
520,Male,19,44319,41,Marketing,9,2
291,Female,91,35824,39,Artist,5,2
293,Male,68,155000,21,Artist,0,1
1223,Female,31,154362,100,Healthcare,10,2
962,Female,38,46120,52,Executive,16,7
665,Female,92,26748,42,Lawyer,1,4
1465,Male,40,57271,17,Entertainment,9,5
578,Female,85,85891,25,Engineer,8,4
172,Female,19,42428,42,Artist,9,1
225,Female,74,76427,60,Healthcare,7,4
305,Female,81,60606,55,,0,4
272,Female,26,55744,39,Doctor,0,3
502,Female,50,113975,13,Lawyer,1,4
1004,Male,82,73088,26,Artist,5,7
418,Female,20,135613,6,Artist,5,5
1458,Female,24,67400,65,Healthcare,0,5
1248,Female,45,68723,52,Healthcare,9,4
203,Female,98,18577,93,Healthcare,0,4
293,Female,80,111063,39,Entertainment,0,1
1480,Female,80,57311,39,Homemaker,0,1
1245,Female,1,62004,31,Engineer,9,4
981,Female,49,112682,32,Healthcare,8,3
468,Female,98,70161,12,Healthcare,9,1
1002,Female,74,67892,39,Lawyer,8,1
1471,Female,91,62139,53,Artist,8,5
564,Female,58,47522,41,Engineer,6,5
1137,Female,19,155843,92,Entertainment,0,1
1169,Female,84,22851,39,Artist,1,1
818,Male,3,47261,39,Marketing,8,2
1568,Female,43,36306,36,Marketing,4,1
1528,Female,45,108241,68,Artist,0,5
272,Male,32,40878,84,Engineer,0,5
1949,Female,86,50840,78,Healthcare,0,4
648,Female,87,33742,3,Doctor,1,2
475,Female,27,53198,54,,3,4
794,Male,92,123087,72,Lawyer,6,1
1898,Female,62,127044,41,Healthcare,1,6
1970,Male,79,32323,52,Artist,0,1
508,Female,50,87726,86,Healthcare,5,4
1606,Male,88,107740,32,Artist,0,1
659,Male,28,40453,91,Artist,9,5
843,Female,75,118673,41,Healthcare,4,7
1038,Female,90,79029,62,Doctor,1,4
1500,Female,43,60521,2,Healthcare,1,2
646,Female,5,74523,79,Executive,1,4
797,Female,76,133148,60,Healthcare,0,3
1971,Female,91,131788,48,Engineer,15,4
1751,Female,37,44606,10,Artist,1,4
1884,Female,12,93654,24,Entertainment,1,8
390,Female,82,43535,39,Entertainment,1,1
1540,Female,20,113408,40,Engineer,1,4
1216,Male,23,108054,35,Artist,7,3
27,Female,12,36151,60,Doctor,1,7
964,Female,5,76750,17,Executive,1,1
768,Male,89,65741,46,Homemaker,9,2
590,Female,49,140573,51,Healthcare,5,6
1568,Male,64,135279,33,Healthcare,17,2
760,Female,10,113076,35,Healthcare,4,3
1786,Female,8,37409,8,Entertainment,8,2
963,Male,13,28787,27,Engineer,9,6
35,Female,48,125271,58,Marketing,1,4
160,Female,22,65527,48,Doctor,1,1
1665,Male,47,144064,36,Healthcare,9,2
221,Female,69,27021,65,Homemaker,1,2
119,Male,69,68293,75,Engineer,1,2
1767,Male,84,124434,49,Marketing,6,6
1642,Female,19,51895,26,Doctor,1,7
1115,Female,7,158382,21,Engineer,1,1
1745,Female,33,98651,35,Healthcare,2,1
53,Female,34,52353,85,Doctor,1,4
336,Male,11,109734,45,Artist,1,5
1223,Female,94,32178,73,Executive,6,3
329,Female,54,62445,74,Executive,1,6
1224,Female,19,115273,87,Engineer,0,2
1603,Female,22,44745,42,Doctor,2,2
389,Female,88,65151,62,Doctor,1,5
197,Male,41,85886,35,Lawyer,9,2
1617,Male,84,54334,22,Engineer,4,2
1793,Male,19,44732,36,Doctor,0,5
513,Female,63,63333,39,Artist,5,7
802,Female,4,135245,39,Doctor,1,2
1809,Female,48,112207,52,Healthcare,9,4
1955,Female,31,63395,74,Artist,4,4
100,Female,21,93304,34,Artist,10,8
1419,Male,34,169712,47,Lawyer,6,2
1931,Male,67,163819,46,Artist,0,1
802,Female,52,62167,41,Engineer,1,4
225,Female,26,49886,36,Executive,0,5
209,Female,15,36086,36,Doctor,1,2
1838,Female,12,147001,97,Healthcare,2,2
594,Female,35,20337,66,Marketing,6,4
1618,Female,53,32014,27,Engineer,8,5
11,Male,11,88669,27,Artist,8,7
750,Female,19,45134,1,Artist,5,6
521,Female,1,128219,95,Artist,5,1
1930,Female,36,104689,91,Healthcare,9,4
97,Female,19,53208,42,Artist,0,3
688,Female,16,78453,50,Healthcare,5,4
1929,Female,23,56543,67,Marketing,1,2
606,Female,20,42955,19,Artist,8,4
1308,Male,62,171015,61,Executive,0,2
916,Female,34,62808,39,Marketing,8,1
375,Female,91,114959,39,Doctor,10,5
539,Female,56,153061,73,Healthcare,6,2
1958,Female,50,69613,84,Doctor,6,1
753,Female,25,147754,39,Artist,0,1
159,Male,71,73401,97,Artist,2,1
1907,Female,66,40594,32,Healthcare,1,6
598,Male,84,86761,83,Artist,0,5
1132,Female,75,85253,52,Healthcare,8,6
998,Male,45,67417,37,Engineer,0,2
33,Male,53,76590,37,Marketing,3,2
1228,Female,16,98422,40,Healthcare,9,3
733,Female,84,33614,58,Artist,1,3
1133,Male,8,97723,73,Engineer,1,6
162,Male,82,123301,76,Marketing,1,1
921,Female,63,53683,73,Artist,5,2
1322,Female,13,104028,22,Healthcare,1,1
1303,Female,20,19983,74,Engineer,8,4
177,Male,41,142932,20,Executive,0,1
756,Female,20,43649,15,Marketing,6,6
271,Female,2,129211,46,Engineer,6,1
565,Female,52,38950,78,Entertainment,10,1
1865,Male,70,89409,79,Entertainment,1,2
1431,Female,32,74986,78,Healthcare,5,2
964,Male,99,151107,66,Artist,1,4
234,Female,55,46973,39,Artist,0,1
1930,Female,67,108854,44,Healthcare,0,4
1329,Female,60,55784,10,Homemaker,8,2
684,Female,38,-466,32,Engineer,1,1
1119,Female,19,26054,52,Entertainment,0,1
1418,Male,82,161477,36,Artist,9,7
383,Male,41,140588,19,Healthcare,8,4
1138,Female,22,47405,39,Doctor,6,1
479,Female,43,48892,17,Engineer,0,1
840,Female,5,141272,74,Artist,1,4
1054,Male,0,57142,14,Artist,9,2
542,Female,88,88484,68,Healthcare,1,1
1258,Female,86,140655,89,Healthcare,3,6
1533,Female,18,98045,59,Healthcare,6,7
1993,Female,32,57391,92,Entertainment,7,7
1259,Female,76,124438,74,Artist,10,4
241,Female,19,45638,56,Engineer,5,6
1305,Female,48,113222,81,Artist,16,5
867,Female,52,107237,75,Artist,1,5
1621,Female,1,41827,98,Healthcare,1,1
43,Female,31,-17368,24,Healthcare,8,5
588,Female,29,43006,39,Artist,0,2
591,Female,85,102755,42,Artist,0,2
1763,Female,46,163221,61,Artist,1,4
1836,Female,19,97035,89,Engineer,8,1
928,Female,55,107560,8,Engineer,4,3
359,Female,45,93821,3,Artist,9,3
1115,Female,98,101191,76,Artist,0,4
1898,Female,89,147838,91,Artist,10,1
634,Female,89,58134,19,Artist,2,4
1866,Male,92,58778,85,Marketing,9,4
1107,Female,99,124551,53,Artist,0,1
1836,Female,84,60696,18,Artist,0,4
562,Female,20,114330,39,Artist,1,3
116,Male,19,47560,37,Entertainment,0,1
962,Male,34,171090,63,Homemaker,8,4
800,Male,8,40127,96,Artist,7,4
1833,Male,69,110890,55,Homemaker,4,4
1598,Male,6,129913,29,Artist,5,1
34,Female,6,54188,14,Healthcare,9,6
268,Female,62,30876,10,Artist,0,4
1378,Female,43,86538,0,,8,4
1329,Female,78,49038,98,Executive,0,3
995,Female,96,47335,40,Healthcare,8,4
1660,Female,81,-19068,39,Artist,1,2
1871,Female,65,86425,39,Artist,0,1
1716,Female,77,33583,39,Artist,0,5
358,Female,71,66055,16,Artist,0,4
1473,Female,42,94114,39,Executive,8,7
719,Male,93,61302,18,Entertainment,17,1
1690,Male,31,74069,82,Entertainment,7,5
807,Male,75,166778,47,Artist,3,7
480,Female,9,37595,63,Artist,0,1
976,Female,69,81096,27,,9,5
1297,Male,2,55590,95,Artist,0,1
1783,Female,89,65221,91,Doctor,1,5
1468,Female,36,36405,40,Homemaker,1,4
721,Female,56,118548,64,Artist,0,7
1736,Female,80,42123,55,Engineer,0,3
1741,Female,85,84547,36,Healthcare,0,2
603,Female,51,132573,39,Doctor,0,2
302,Female,25,-1673,15,Doctor,4,2
354,Male,51,109105,58,Entertainment,0,2
1786,Female,67,45526,39,Entertainment,4,5
1387,Male,87,73152,61,Artist,0,7
809,Male,62,99655,54,Artist,8,4
1453,Female,51,44999,39,Executive,2,3
1320,Female,37,117513,61,Artist,7,2
1034,Female,87,51089,95,Artist,4,4
710,Female,28,-5257,15,Healthcare,4,2
1585,Female,77,51680,80,Entertainment,1,2
1537,Female,15,147707,9,Artist,8,1
916,Male,15,52437,54,Engineer,7,2
1764,Female,31,94679,37,Artist,10,7
621,Male,68,-3443,37,Engineer,6,2
393,Female,87,30135,39,Artist,1,5
102,Female,30,119593,48,Artist,0,3
1823,Female,18,33166,79,Artist,8,1
62,Female,23,64225,30,Engineer,1,1
40,Female,19,43303,32,Engineer,0,1
1036,Female,19,97925,87,Entertainment,8,2
759,Female,93,82374,77,Healthcare,0,2
541,Male,72,127428,84,Homemaker,13,1
1186,Female,83,52042,3,Healthcare,0,4
766,Female,8,116276,98,Artist,9,4
1726,Male,27,59321,54,Healthcare,9,7
800,Female,34,55755,8,Executive,5,2
849,Male,55,118007,96,Healthcare,0,4
401,Female,93,30320,93,Healthcare,0,3
525,Female,27,167448,37,Healthcare,8,7
1932,Female,88,149830,21,Engineer,1,1
1330,Female,37,-9731,95,Artist,1,5
197,Female,32,60824,71,Artist,0,4
1092,Male,1,103954,24,Engineer,8,5
821,Female,86,94176,4,Healthcare,7,4
516,Female,19,60241,20,Healthcare,0,2
1376,Female,99,67307,21,Executive,0,4
444,Female,13,49691,75,Healthcare,4,4
582,Female,98,140098,52,Artist,9,3
481,Female,11,98675,21,Healthcare,1,1
976,Female,19,42190,92,Doctor,3,3
1250,Female,76,45900,35,Artist,0,3
1621,Female,25,40496,39,Lawyer,1,3
1692,Male,7,64884,23,Artist,0,4
78,Female,25,64844,75,Entertainment,8,4
704,Female,93,146303,93,Marketing,7,2
1472,Female,89,54084,83,Executive,8,1
965,Female,45,18052,42,Artist,1,4
539,Male,12,56880,23,,0,4
995,Male,79,33234,41,Homemaker,5,4
1609,Male,19,27346,17,Artist,9,3
236,Female,35,47078,54,Lawyer,5,2
168,Female,43,101629,6,Doctor,1,5
253,Female,97,34507,55,Doctor,1,5
370,Female,52,113147,53,Artist,5,2
901,Female,19,99124,64,Artist,5,1
562,Female,96,145177,35,Entertainment,1,6
1223,Female,28,80108,21,Healthcare,1,2
359,Female,10,141751,39,Artist,0,7
111,Female,81,40403,41,Executive,4,7
1116,Female,19,48152,27,Entertainment,0,3
1588,Female,84,140631,22,Artist,1,2
1117,Female,96,30642,50,Engineer,3,6
467,Male,31,70599,77,Healthcare,1,2
1137,Female,80,71654,76,Engineer,0,4
474,Female,26,25174,39,Artist,1,2
572,Female,51,90602,39,Artist,8,3
1906,Female,44,77479,43,Engineer,0,4
1636,Female,64,152648,67,Doctor,0,1
1872,Female,81,117003,75,Marketing,0,2
1191,Female,99,53563,26,Engineer,1,2
87,Female,16,169638,44,Engineer,0,4
840,Male,90,38747,14,Healthcare,6,1
242,Female,45,28037,60,Healthcare,10,1
948,Female,47,89954,41,Engineer,0,1
595,Female,34,111485,51,Healthcare,7,3
372,Male,97,67487,74,Marketing,5,7
1732,Female,46,40166,26,Artist,0,2
162,Male,23,47959,17,Artist,8,2
1728,Female,47,92300,54,Artist,9,6
490,Female,3,44938,2,Entertainment,0,1
1660,Female,2,50207,84,Executive,1,7
947,Male,49,41815,5,Marketing,1,1
826,Female,97,62470,37,Healthcare,4,2
1253,Female,56,162713,52,Artist,1,2
1807,Female,30,73684,92,Healthcare,1,7
