CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
290,Female,20,74895,52,Healthcare,1,2
1424,Female,48,111328,38,Entertainment,0,4
1566,Male,62,95086,69,Entertainment,9,5
1113,Female,81,126844,49,Healthcare,8,4
1388,Female,85,71095,24,Marketing,6,4
986,Female,68,107504,59,Healthcare,8,5
1215,Female,84,76589,44,Artist,1,4
1657,Male,32,94437,0,Homemaker,4,2
604,Female,12,60689,62,Executive,5,5
1737,Male,94,28813,37,Healthcare,0,5
485,Female,52,111972,72,Engineer,1,1
27,Male,19,42760,99,Entertainment,8,5
1044,Female,0,66836,39,Executive,0,2
540,Female,41,79704,32,,3,1
1205,Male,97,68564,64,Lawyer,10,3
553,Male,91,150057,78,Healthcare,2,3
301,Male,1,64293,22,Healthcare,1,7
385,Female,33,95912,49,Lawyer,0,4
1666,Female,19,52633,17,Artist,3,6
1765,Male,40,175135,79,Healthcare,8,6
1275,Female,71,88345,18,Artist,1,6
1279,Male,71,84649,46,Engineer,1,2
281,Female,52,105598,20,Artist,2,2
1275,Female,31,138109,18,Engineer,8,2
1016,Male,1,53383,14,Artist,1,7
2,Male,75,57442,27,Artist,5,6
1210,Female,52,69967,61,Doctor,1,4
15,Female,89,181800,41,Healthcare,15,5
1392,Female,31,130803,21,Artist,4,4
1820,Female,82,58030,39,Artist,4,6
1471,Male,32,55508,34,Healthcare,1,4
1251,Male,47,166603,100,Lawyer,9,6
1036,Female,41,84883,39,Healthcare,9,2
1930,Female,78,131705,39,Artist,5,6
603,Male,95,83320,32,Homemaker,4,2
1215,Female,89,79054,38,Entertainment,1,3
1571,Male,80,74161,54,Healthcare,5,1
1623,Female,8,172649,49,Executive,3,4
1295,Female,30,162371,4,Entertainment,1,2
376,Female,93,137169,17,Artist,4,4
1820,Male,65,123032,52,Marketing,9,2
295,Female,54,91426,39,Entertainment,0,2
1090,Male,12,73223,70,Healthcare,2,4
352,Female,73,134441,96,Healthcare,0,6
583,Male,43,130798,69,Executive,9,2
191,Female,7,106594,49,Artist,1,7
470,Female,70,164759,38,Engineer,8,4
1865,Male,73,119623,96,Artist,4,6
616,Male,91,125903,24,Healthcare,3,1
1678,Male,19,66132,43,Artist,7,7
160,Male,68,72710,52,Entertainment,8,7
27,Male,51,82684,24,Homemaker,0,2
677,Female,62,136169,70,Healthcare,1,3
1600,Female,94,103674,11,Healthcare,5,1
422,Male,50,116730,33,Artist,1,7
1984,Female,9,57555,39,Artist,1,6
1865,Male,4,111345,65,Entertainment,0,2
1009,Female,43,102877,39,Artist,7,2
1156,Female,45,122578,98,Artist,1,6
1422,Male,64,44297,29,Lawyer,0,5
1865,Female,84,102521,39,Artist,9,2
1489,Female,72,65083,67,Artist,1,7
1159,Male,34,128828,65,Healthcare,9,5
1589,Female,94,106369,8,Engineer,1,1
149,Female,5,94671,36,Engineer,1,3
221,Female,25,93801,81,Healthcare,8,7
256,Female,19,63999,29,Healthcare,6,6
569,Female,64,117118,11,Lawyer,1,5
1504,Male,18,88439,39,Executive,5,4
599,Male,19,45544,67,Artist,4,6
1421,Female,19,88441,41,Artist,8,7
730,Male,83,56925,73,Artist,6,1
689,Male,95,131078,69,Healthcare,0,3
430,Female,34,67635,39,Artist,0,6
1183,Female,41,90493,44,Healthcare,1,5
1315,Female,85,129994,14,Artist,1,6
837,Male,98,72233,55,Artist,5,4
531,Male,63,21377,41,Healthcare,2,2
177,Male,70,144429,39,Artist,0,2
1195,Male,19,96755,21,Artist,8,6
836,Male,8,125234,47,Engineer,10,4
642,Female,92,42087,39,Entertainment,0,5
1591,Male,19,62990,18,Artist,5,6
643,Female,35,24958,56,Executive,6,3
1453,Male,97,95298,77,Artist,0,1
1950,Female,79,72892,72,Healthcare,1,7
1993,Female,90,67791,4,Engineer,0,5
1032,Male,14,80299,48,Entertainment,0,7
220,Female,90,163666,93,Artist,3,4
1401,Female,28,79580,1,Artist,1,4
20,Male,48,85177,1,Artist,0,5
1585,Male,96,76897,0,Doctor,1,2
369,Female,98,60615,16,Engineer,0,7
1288,Male,81,73825,94,Entertainment,5,5
466,Female,89,52636,38,Artist,1,7
1296,Female,31,47586,89,Artist,0,4
890,Male,83,95216,97,Healthcare,5,6
1353,Male,75,94080,31,Healthcare,0,4
386,Male,32,137394,71,Artist,1,4
1542,Male,27,171263,55,Healthcare,6,6
858,Female,53,73925,5,Artist,6,4
62,Male,53,127607,70,Lawyer,0,7
332,Male,39,74257,59,Marketing,4,1
488,Female,40,65083,17,Entertainment,9,7
407,Female,19,64278,42,Engineer,0,6
1556,Female,67,151414,49,Artist,5,4
1126,Male,6,78241,87,Lawyer,10,7
1126,Male,4,116041,41,Healthcare,8,1
125,Male,10,171777,77,Lawyer,9,2
962,Male,38,103801,26,Doctor,2,6
853,Male,73,62133,91,Artist,0,1
1610,Male,20,71498,61,Lawyer,6,7
1366,Female,51,72798,39,Artist,0,5
1538,Female,41,9443,30,Engineer,10,4
1608,Female,38,99766,14,Engineer,0,3
502,Female,11,55543,49,Doctor,11,4
73,Male,64,108102,83,Artist,1,2
1452,Female,79,151359,25,Marketing,1,7
1119,Male,19,75463,1,Artist,8,2
1545,Female,19,51301,50,Artist,0,7
1923,Female,38,68430,60,Executive,8,4
1060,Male,19,87467,49,Artist,0,6
613,Female,49,81645,37,Healthcare,1,5
158,Female,78,51925,39,Marketing,8,3
1577,Male,76,46595,2,Artist,4,7
1757,Male,66,95240,80,Entertainment,1,5
233,Female,36,67098,39,Artist,0,5
1854,Male,85,91838,24,Artist,1,5
1861,Male,2,95983,98,Entertainment,6,4
